type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-08 09:55:33,37.74699778,112.71510470,2.50,805.950,-17.950,0.280,245,31,43,,
T,2023-05-08 09:55:34,37.74699720,112.71510503,3.00,805.950,-17.950,0.000,,30,42,,
T,2023-05-08 09:55:35,37.74699720,112.71510503,2.50,805.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:55:36,37.74699720,112.71510503,2.50,805.950,-17.950,0.000,,30,43,,
T,2023-05-08 09:55:37,37.74699720,112.71510503,2.50,805.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:55:38,37.74699720,112.71510503,2.50,805.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:55:39,37.74699720,112.71510503,2.50,805.950,-17.950,0.000,,30,43,,
T,2023-05-08 09:55:40,37.74699720,112.71510503,2.50,805.950,-17.950,0.000,,30,43,,
T,2023-05-08 09:55:41,37.74699720,112.71510503,2.00,805.950,-17.950,0.000,,30,43,,
T,2023-05-08 09:55:42,37.74699720,112.71510503,2.50,805.950,-17.950,0.000,,30,43,,
T,2023-05-08 09:55:43,37.74699720,112.71510503,2.00,805.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:55:44,37.74699720,112.71510503,2.00,805.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:55:45,37.74699720,112.71510503,2.00,805.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:55:46,37.74699720,112.71510503,2.00,805.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:55:47,37.74699720,112.71510503,2.00,805.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:55:48,37.74699271,112.71511601,2.00,806.950,-17.950,1.050,139,29,43,,
T,2023-05-08 09:55:49,37.74699083,112.71512046,2.00,806.950,-17.950,0.280,138,31,43,,
