type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-08 09:47:10,37.74678480,112.71673900,2.00,790.944,-17.944,1.360,337,31,40,,
T,2023-05-08 09:47:11,37.74679234,112.71672995,2.00,790.944,-17.944,1.290,335,30,40,,
T,2023-05-08 09:47:12,37.74680621,112.71671981,2.00,791.944,-17.944,1.810,337,31,40,,
T,2023-05-08 09:47:13,37.74682067,112.71670891,2.00,790.944,-17.944,1.970,339,30,40,,
T,2023-05-08 09:47:14,37.74683082,112.71669910,2.50,790.944,-17.944,1.030,341,30,40,,
T,2023-05-08 09:47:15,37.74683836,112.71669466,2.50,790.944,-17.944,0.900,335,29,40,,
T,2023-05-08 09:47:16,37.74684347,112.71668460,2.00,790.944,-17.944,0.870,315,31,41,,
T,2023-05-08 09:47:17,37.74684662,112.71666951,2.00,791.944,-17.944,1.070,302,30,40,,
T,2023-05-08 09:47:18,37.74685081,112.71665795,2.50,791.944,-17.944,1.010,306,30,40,,
T,2023-05-08 09:47:19,37.74685533,112.71664730,2.50,791.944,-17.944,1.000,299,27,40,,
T,2023-05-08 09:47:20,37.74685621,112.71663942,2.00,791.944,-17.944,0.280,293,29,40,,
T,2023-05-08 09:47:21,37.74685257,112.71664336,2.00,791.944,-17.944,0.200,287,31,40,,
T,2023-05-08 09:47:22,37.74685252,112.71663632,2.00,791.944,-17.944,0.550,203,27,40,,
T,2023-05-08 09:47:23,37.74684682,112.71662568,2.00,792.944,-17.944,1.250,207,30,40,,
T,2023-05-08 09:47:24,37.74684624,112.71662098,2.00,791.944,-17.944,0.440,192,30,40,,
T,2023-05-08 09:47:25,37.74685428,112.71661528,2.00,792.944,-17.944,1.120,296,30,40,,
T,2023-05-08 09:47:26,37.74686070,112.71661269,2.00,792.944,-17.944,0.320,319,32,39,,
T,2023-05-08 09:47:27,37.74686112,112.71661051,1.50,792.944,-17.944,0.080,328,32,40,,
T,2023-05-08 09:47:28,37.74686128,112.71660883,2.00,792.944,-17.944,0.090,334,31,40,,
T,2023-05-08 09:47:29,37.74686313,112.71660414,1.50,792.944,-17.944,0.540,2,32,40,,
T,2023-05-08 09:47:30,37.74686531,112.71660087,2.00,792.944,-17.944,0.070,12,31,40,,
T,2023-05-08 09:47:31,37.74686112,112.71659802,2.00,792.944,-17.944,0.130,19,32,40,,
T,2023-05-08 09:47:32,37.74685856,112.71659542,1.50,792.944,-17.944,0.150,22,32,40,,
T,2023-05-08 09:47:33,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,31,39,,
T,2023-05-08 09:47:34,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,31,40,,
T,2023-05-08 09:47:35,37.74685684,112.71659215,2.00,793.944,-17.944,0.000,,31,40,,
T,2023-05-08 09:47:36,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,32,40,,
T,2023-05-08 09:47:37,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,31,39,,
T,2023-05-08 09:47:38,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:47:39,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:47:40,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:47:41,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:47:42,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,31,39,,
T,2023-05-08 09:47:43,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:47:44,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:47:45,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:47:46,37.74685684,112.71659215,1.50,793.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:47:47,37.74684997,112.71658444,2.00,793.944,-17.944,0.290,26,28,38,,
T,2023-05-08 09:47:48,37.74685102,112.71658637,1.50,793.944,-17.944,0.350,34,30,39,,
T,2023-05-08 09:47:49,37.74685424,112.71658695,1.50,793.944,-17.944,0.840,14,31,39,,
T,2023-05-08 09:47:50,37.74685793,112.71658712,1.50,793.944,-17.944,0.310,10,30,40,,
T,2023-05-08 09:47:51,37.74685952,112.71658930,1.50,793.944,-17.944,0.050,9,30,40,,
T,2023-05-08 09:47:52,37.74685969,112.71658930,2.00,793.944,-17.944,0.000,,30,40,,
T,2023-05-08 09:47:53,37.74685982,112.71658922,2.00,793.944,-17.944,0.000,,27,40,,
T,2023-05-08 09:47:54,37.74685982,112.71658922,1.50,793.944,-17.944,0.000,,29,40,,
T,2023-05-08 09:47:55,37.74685982,112.71658922,1.50,793.944,-17.944,0.000,,30,40,,
T,2023-05-08 09:47:56,37.74685982,112.71658922,1.50,793.944,-17.944,0.000,,30,40,,
T,2023-05-08 09:47:57,37.74685982,112.71658922,1.50,793.944,-17.944,0.000,,31,40,,
T,2023-05-08 09:47:58,37.74685982,112.71658922,2.00,793.944,-17.944,0.000,,29,40,,
T,2023-05-08 09:47:59,37.74685982,112.71658922,1.50,793.944,-17.944,0.000,,31,40,,
T,2023-05-08 09:48:00,37.74685982,112.71658922,1.50,793.944,-17.944,0.000,,32,40,,
T,2023-05-08 09:48:01,37.74685982,112.71658922,1.50,793.944,-17.944,0.000,,30,40,,
T,2023-05-08 09:48:02,37.74685982,112.71658922,1.50,793.944,-17.944,0.000,,30,40,,
T,2023-05-08 09:48:03,37.74685982,112.71658922,1.50,793.944,-17.944,0.000,,30,40,,
T,2023-05-08 09:48:04,37.74685982,112.71658922,1.50,793.944,-17.944,0.000,,31,40,,
T,2023-05-08 09:48:05,37.74685982,112.71658922,1.50,793.944,-17.944,0.000,,28,40,,
T,2023-05-08 09:48:06,37.74685173,112.71659131,1.50,793.944,-17.944,0.240,8,31,40,,
T,2023-05-08 09:48:07,37.74685194,112.71659249,1.50,793.944,-17.944,0.180,8,31,42,,
T,2023-05-08 09:48:08,37.74684770,112.71659978,2.00,794.944,-17.944,0.700,99,28,42,,
T,2023-05-08 09:48:09,37.74684117,112.71660053,2.00,794.944,-17.944,0.630,132,31,42,,
T,2023-05-08 09:48:10,37.74683639,112.71660095,2.00,794.944,-17.944,0.810,164,30,42,,
T,2023-05-08 09:48:11,37.74682939,112.71660062,2.00,795.944,-17.944,0.880,179,31,41,,
T,2023-05-08 09:48:12,37.74682315,112.71660154,2.00,795.944,-17.944,0.710,190,31,42,,
T,2023-05-08 09:48:13,37.74681661,112.71660514,2.00,795.944,-17.944,0.860,188,30,42,,
T,2023-05-08 09:48:14,37.74680944,112.71661503,2.00,795.944,-17.944,0.830,189,32,42,,
T,2023-05-08 09:48:15,37.74679565,112.71662484,2.00,796.944,-17.944,1.040,177,32,42,,
T,2023-05-08 09:48:16,37.74678161,112.71662962,2.50,796.944,-17.944,1.820,179,30,42,,
T,2023-05-08 09:48:17,37.74676342,112.71663775,2.50,797.944,-17.944,1.500,179,31,42,,
T,2023-05-08 09:48:18,37.74675110,112.71663808,2.50,797.944,-17.944,1.430,186,32,42,,
T,2023-05-08 09:48:19,37.74673639,112.71663951,2.50,797.944,-17.944,1.490,191,31,42,,
T,2023-05-08 09:48:20,37.74672185,112.71664001,2.50,798.944,-17.944,1.710,187,30,42,,
T,2023-05-08 09:48:21,37.74670383,112.71664336,2.50,798.944,-17.944,1.570,180,30,42,,
T,2023-05-08 09:48:22,37.74668866,112.71664940,2.50,798.944,-17.944,1.450,178,30,42,,
T,2023-05-08 09:48:23,37.74667290,112.71665300,2.50,799.944,-17.944,1.350,173,30,42,,
T,2023-05-08 09:48:24,37.74666108,112.71665535,3.00,799.944,-17.944,1.300,173,30,42,,
T,2023-05-08 09:48:25,37.74664780,112.71666046,2.50,799.944,-17.944,1.140,168,30,42,,
T,2023-05-08 09:48:26,37.74663330,112.71666641,2.50,800.944,-17.944,1.270,172,28,42,,
T,2023-05-08 09:48:27,37.74661917,112.71666901,2.50,800.944,-17.944,1.260,174,29,42,,
T,2023-05-08 09:48:28,37.74660978,112.71667161,2.50,801.944,-17.944,1.220,177,29,41,,
T,2023-05-08 09:48:29,37.74659797,112.71666775,3.00,800.944,-17.944,1.510,182,28,40,,
T,2023-05-08 09:48:30,37.74658971,112.71666013,2.50,800.944,-17.944,1.100,188,29,41,,
T,2023-05-08 09:48:31,37.74658493,112.71664898,3.00,800.944,-17.944,0.590,199,28,41,,
T,2023-05-08 09:48:32,37.74658187,112.71662869,2.00,800.944,-17.944,1.070,224,30,41,,
T,2023-05-08 09:48:33,37.74658191,112.71660145,3.00,801.944,-17.944,1.590,245,30,41,,
T,2023-05-08 09:48:34,37.74658460,112.71657279,3.00,801.945,-17.945,1.120,265,28,41,,
T,2023-05-08 09:48:35,37.74658745,112.71655032,3.00,800.945,-17.945,0.830,283,30,41,,
T,2023-05-08 09:48:36,37.74658062,112.71652996,2.50,800.945,-17.945,1.520,270,31,40,,
T,2023-05-08 09:48:37,37.74657425,112.71650431,2.50,801.945,-17.945,1.360,253,30,40,,
T,2023-05-08 09:48:38,37.74656901,112.71648553,3.00,801.945,-17.945,1.100,246,29,40,,
T,2023-05-08 09:48:39,37.74656653,112.71647195,3.00,801.945,-17.945,0.860,247,28,40,,
T,2023-05-08 09:48:40,37.74656360,112.71645812,2.50,802.945,-17.945,0.970,249,26,40,,
T,2023-05-08 09:48:41,37.74656012,112.71643977,2.00,802.945,-17.945,1.130,259,27,40,,
T,2023-05-08 09:48:42,37.74655849,112.71642074,2.50,803.945,-17.945,1.200,263,27,40,,
T,2023-05-08 09:48:43,37.74656037,112.71639719,2.50,804.945,-17.945,2.260,265,30,40,,
T,2023-05-08 09:48:44,37.74656021,112.71637104,2.50,806.945,-17.945,1.960,266,32,40,,
T,2023-05-08 09:48:45,37.74656452,112.71635704,2.50,806.945,-17.945,0.780,268,32,40,,
T,2023-05-08 09:48:46,37.74656821,112.71634840,2.50,806.945,-17.945,0.570,280,31,40,,
T,2023-05-08 09:48:47,37.74657345,112.71633424,2.50,805.946,-17.946,0.630,287,31,40,,
T,2023-05-08 09:48:48,37.74658137,112.71632326,2.50,805.946,-17.946,0.940,293,30,40,,
T,2023-05-08 09:48:49,37.74658388,112.71630800,2.50,804.946,-17.946,0.850,286,29,40,,
T,2023-05-08 09:48:50,37.74658284,112.71629384,2.50,803.946,-17.946,1.260,270,26,40,,
T,2023-05-08 09:48:51,37.74657974,112.71627774,3.00,803.946,-17.946,1.170,257,30,40,,
T,2023-05-08 09:48:56.149,37.74658041,112.71611530,8.00,821.946,-17.946,1.350,0,30,33,,
T,2023-05-08 09:48:58,37.74662269,112.71613752,9.50,807.946,-17.946,1.170,0,29,36,,
T,2023-05-08 09:48:59,37.74659466,112.71613022,6.00,812.946,-17.946,1.270,270,30,36,,
T,2023-05-08 09:49:00,37.74658912,112.71610877,5.00,809.946,-17.946,1.380,269,30,37,,
T,2023-05-08 09:49:01,37.74659507,112.71610290,4.00,807.946,-17.946,1.360,264,31,38,,
T,2023-05-08 09:49:02,37.74659943,112.71609837,3.50,804.946,-17.946,1.430,268,32,38,,
T,2023-05-08 09:49:03,37.74660119,112.71608421,3.00,802.947,-17.947,1.350,270,32,40,,
T,2023-05-08 09:49:04,37.74660140,112.71607021,3.00,801.947,-17.947,1.340,262,32,41,,
T,2023-05-08 09:49:05,37.74659562,112.71605453,3.00,802.947,-17.947,2.020,248,30,41,,
T,2023-05-08 09:49:06,37.74658740,112.71604121,3.00,803.947,-17.947,1.730,238,31,44,,
T,2023-05-08 09:49:07,37.74658355,112.71602537,2.50,804.947,-17.947,1.180,233,31,44,,
T,2023-05-08 09:49:08,37.74658221,112.71600491,2.50,806.947,-17.947,1.280,254,29,43,,
T,2023-05-08 09:49:09,37.74658129,112.71598538,2.50,806.947,-17.947,1.290,260,30,43,,
T,2023-05-08 09:49:10,37.74658120,112.71596669,3.00,806.947,-17.947,1.110,264,29,43,,
T,2023-05-08 09:49:11,37.74658208,112.71595630,3.00,806.947,-17.947,1.050,273,29,43,,
T,2023-05-08 09:49:12,37.74658937,112.71594238,3.50,806.947,-17.947,1.150,279,31,43,,
T,2023-05-08 09:49:14,37.74659491,112.71590970,3.50,806.947,-17.947,1.100,267,28,43,,
