type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-08 09:47:13,37.74675000,112.71653000,1.60,815.345,-17.945,0.862,308,48,67,,
T,2023-05-08 09:47:14,37.74675000,112.71652000,1.50,815.245,-17.945,0.971,313,48,67,,
T,2023-05-08 09:47:15,37.74676000,112.71650000,1.50,815.345,-17.945,1.058,309,47,67,,
T,2023-05-08 09:47:16,37.74676000,112.71649000,1.50,815.545,-17.945,1.176,322,47,67,,
T,2023-05-08 09:47:17,37.74677000,112.71648000,1.50,815.645,-17.945,1.258,321,48,67,,
T,2023-05-08 09:47:18,37.74677000,112.71646000,1.50,816.245,-17.945,1.317,308,47,67,,
T,2023-05-08 09:47:19,37.74677000,112.71644000,1.60,817.045,-17.945,1.289,316,47,67,,
T,2023-05-08 09:47:20,37.74677000,112.71644000,1.60,817.745,-17.945,1.180,337,47,67,,
T,2023-05-08 09:47:21,37.74677000,112.71643000,1.50,818.345,-17.945,1.045,288,47,67,,
T,2023-05-08 09:47:22,37.74678000,112.71643000,1.50,818.845,-17.945,0.916,300,47,67,,
T,2023-05-08 09:47:23,37.74678000,112.71642000,1.40,819.345,-17.945,0.794,332,46,67,,
T,2023-05-08 09:47:24,37.74677000,112.71643000,1.40,819.745,-17.945,0.689,187,46,67,,
T,2023-05-08 09:47:25,37.74677000,112.71643000,1.40,820.045,-17.945,0.557,186,47,68,,
T,2023-05-08 09:47:26,37.74677000,112.71642000,1.30,820.245,-17.945,0.411,75,47,68,,
T,2023-05-08 09:47:27,37.74677000,112.71643000,1.30,819.845,-17.945,0.000,,48,68,,
T,2023-05-08 09:47:28,37.74678000,112.71643000,1.30,819.945,-17.945,0.000,,46,68,,
T,2023-05-08 09:47:29,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:47:30,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,44,68,,
T,2023-05-08 09:47:31,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,44,68,,
T,2023-05-08 09:47:32,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,44,68,,
T,2023-05-08 09:47:33,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,44,68,,
T,2023-05-08 09:47:34,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:47:35,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:47:36,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,47,68,,
T,2023-05-08 09:47:37,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:47:38,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:47:39,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:47:40,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:47:41,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:47:42,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:47:43,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:47:44,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,43,68,,
T,2023-05-08 09:47:45,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,44,68,,
T,2023-05-08 09:47:46,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:47:47,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,47,68,,
T,2023-05-08 09:47:48,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,47,68,,
T,2023-05-08 09:47:49,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:47:50,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:47:51,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,47,68,,
T,2023-05-08 09:47:52,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:47:53,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:47:54,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:47:55,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:47:56,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:47:57,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:47:58,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:47:59,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,44,68,,
T,2023-05-08 09:48:00,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:48:01,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:48:02,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:48:03,37.74678000,112.71643000,1.30,820.045,-17.945,0.000,,44,68,,
T,2023-05-08 09:48:04,37.74678000,112.71643000,1.40,820.045,-17.945,0.000,,43,68,,
T,2023-05-08 09:48:05,37.74678000,112.71643000,1.40,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:48:06,37.74678000,112.71643000,1.40,820.045,-17.945,0.000,,44,68,,
T,2023-05-08 09:48:07,37.74678000,112.71643000,1.40,820.045,-17.945,0.000,,42,68,,
T,2023-05-08 09:48:08,37.74678000,112.71643000,1.40,820.045,-17.945,0.000,,42,68,,
T,2023-05-08 09:48:09,37.74678000,112.71643000,1.40,820.045,-17.945,0.000,,46,68,,
T,2023-05-08 09:48:10,37.74678000,112.71643000,1.40,820.045,-17.945,0.000,,45,68,,
T,2023-05-08 09:48:11,37.74677000,112.71646000,1.40,822.445,-17.945,0.335,155,46,68,,
T,2023-05-08 09:48:12,37.74676000,112.71646000,1.40,822.345,-17.945,0.452,165,47,68,,
T,2023-05-08 09:48:13,37.74675000,112.71647000,1.40,822.345,-17.945,0.565,165,45,68,,
T,2023-05-08 09:48:14,37.74673000,112.71648000,1.40,822.645,-17.945,0.658,165,47,68,,
T,2023-05-08 09:48:15,37.74672000,112.71648000,1.40,822.445,-17.945,0.801,185,48,68,,
T,2023-05-08 09:48:16,37.74670000,112.71649000,1.40,822.445,-17.945,0.891,181,48,68,,
T,2023-05-08 09:48:17,37.74669000,112.71649000,1.40,822.345,-17.945,0.989,182,48,68,,
T,2023-05-08 09:48:18,37.74668000,112.71649000,1.40,822.245,-17.945,1.088,175,48,68,,
T,2023-05-08 09:48:19,37.74666000,112.71650000,1.40,822.145,-17.945,1.209,170,48,68,,
T,2023-05-08 09:48:20,37.74665000,112.71650000,1.40,821.945,-17.945,1.314,180,48,68,,
T,2023-05-08 09:48:21,37.74663000,112.71651000,1.50,822.245,-17.945,1.352,166,48,68,,
T,2023-05-08 09:48:22,37.74661000,112.71651000,1.60,822.745,-17.945,1.376,162,48,68,,
T,2023-05-08 09:48:23,37.74659000,112.71653000,1.60,823.345,-17.945,1.387,167,48,68,,
T,2023-05-08 09:48:24,37.74657000,112.71653000,1.60,824.345,-17.945,1.398,183,49,68,,
T,2023-05-08 09:48:25,37.74655000,112.71653000,1.60,825.045,-17.945,1.378,188,48,68,,
T,2023-05-08 09:48:26,37.74654000,112.71653000,1.60,825.745,-17.945,1.399,187,48,68,,
T,2023-05-08 09:48:27,37.74653000,112.71653000,1.60,826.445,-17.945,1.430,177,48,68,,
T,2023-05-08 09:48:28,37.74652000,112.71654000,1.60,826.245,-17.945,1.432,185,48,68,,
T,2023-05-08 09:48:29,37.74651000,112.71653000,1.60,826.145,-17.945,1.370,212,47,68,,
T,2023-05-08 09:48:30,37.74650000,112.71652000,1.60,826.045,-17.945,1.312,265,47,68,,
T,2023-05-08 09:48:31,37.74650000,112.71651000,1.60,825.945,-17.945,1.274,288,47,68,,
T,2023-05-08 09:48:32,37.74650000,112.71650000,1.60,825.545,-17.945,1.220,269,48,68,,
T,2023-05-08 09:48:33,37.74650000,112.71648000,1.50,824.945,-17.945,1.178,272,48,68,,
T,2023-05-08 09:48:34,37.74650000,112.71646000,1.50,824.645,-17.945,1.168,269,46,68,,
T,2023-05-08 09:48:35,37.74650000,112.71645000,1.50,824.145,-17.945,1.175,258,46,68,,
T,2023-05-08 09:48:36,37.74650000,112.71643000,1.50,823.345,-17.945,1.198,250,46,68,,
T,2023-05-08 09:48:37,37.74650000,112.71642000,1.50,822.745,-17.945,1.190,252,47,68,,
T,2023-05-08 09:48:38,37.74651000,112.71640000,1.50,821.945,-17.945,1.189,263,48,68,,
T,2023-05-08 09:48:39,37.74651000,112.71638000,1.50,820.945,-17.945,1.217,279,48,68,,
T,2023-05-08 09:48:40,37.74652000,112.71637000,1.50,820.045,-17.945,1.240,271,48,68,,
T,2023-05-08 09:48:41,37.74652000,112.71635000,1.50,819.545,-17.945,1.294,268,47,68,,
T,2023-05-08 09:48:42,37.74652000,112.71633000,1.50,819.146,-17.946,1.308,274,48,68,,
T,2023-05-08 09:48:43,37.74653000,112.71632000,1.50,818.646,-17.946,1.325,289,47,68,,
T,2023-05-08 09:48:44,37.74653000,112.71630000,1.50,817.946,-17.946,1.348,285,47,68,,
T,2023-05-08 09:48:45,37.74654000,112.71628000,1.50,817.546,-17.946,1.347,265,46,68,,
T,2023-05-08 09:48:46,37.74654000,112.71626000,1.50,816.846,-17.946,1.355,262,47,68,,
T,2023-05-08 09:48:47,37.74654000,112.71625000,1.60,816.546,-17.946,1.357,268,44,68,,
T,2023-05-08 09:48:48,37.74653000,112.71624000,1.60,816.146,-17.946,1.372,268,45,68,,
T,2023-05-08 09:48:49,37.74653000,112.71623000,1.60,815.746,-17.946,1.392,270,45,68,,
T,2023-05-08 09:48:50,37.74653000,112.71621000,1.60,815.446,-17.946,1.403,272,44,68,,
T,2023-05-08 09:48:51,37.74653000,112.71620000,1.50,815.146,-17.946,1.405,270,45,68,,
T,2023-05-08 09:48:52,37.74653000,112.71618000,1.40,814.446,-17.946,1.400,275,46,68,,
T,2023-05-08 09:48:53,37.74654000,112.71617000,1.40,813.946,-17.946,1.408,281,46,68,,
T,2023-05-08 09:48:54,37.74654000,112.71616000,1.50,813.746,-17.946,1.397,269,44,68,,
T,2023-05-08 09:48:55,37.74654000,112.71614000,1.50,813.246,-17.946,1.381,265,45,68,,
T,2023-05-08 09:48:56,37.74654000,112.71612000,1.60,812.746,-17.946,1.372,269,47,68,,
T,2023-05-08 09:48:57,37.74654000,112.71610000,1.50,812.246,-17.946,1.394,270,48,68,,
T,2023-05-08 09:48:58,37.74655000,112.71608000,1.60,811.847,-17.947,1.405,272,47,68,,
T,2023-05-08 09:48:59,37.74655000,112.71606000,1.60,811.347,-17.947,1.424,275,46,68,,
T,2023-05-08 09:49:00,37.74655000,112.71605000,1.60,811.047,-17.947,1.429,282,47,68,,
T,2023-05-08 09:49:01,37.74655000,112.71604000,1.60,810.747,-17.947,1.456,272,46,68,,
T,2023-05-08 09:49:02,37.74655000,112.71602000,1.60,810.747,-17.947,1.468,273,46,68,,
T,2023-05-08 09:49:03,37.74656000,112.71601000,1.50,810.347,-17.947,1.477,276,45,68,,
T,2023-05-08 09:49:04,37.74656000,112.71599000,1.40,810.147,-17.947,1.475,274,46,68,,
T,2023-05-08 09:49:05,37.74656000,112.71598000,1.40,809.847,-17.947,1.445,278,46,68,,
T,2023-05-08 09:49:06,37.74656000,112.71597000,1.40,809.447,-17.947,1.415,270,46,68,,
T,2023-05-08 09:49:07,37.74656000,112.71595000,1.40,809.247,-17.947,1.381,260,47,68,,
T,2023-05-08 09:49:08,37.74655000,112.71593000,1.40,809.247,-17.947,1.373,263,47,68,,
T,2023-05-08 09:49:09,37.74655000,112.71592000,1.40,809.047,-17.947,1.370,258,47,68,,
T,2023-05-08 09:49:10,37.74655000,112.71590000,1.40,808.947,-17.947,1.341,257,47,68,,
T,2023-05-08 09:49:11,37.74654000,112.71589000,1.40,808.847,-17.947,1.303,265,47,68,,
T,2023-05-08 09:49:12,37.74654000,112.71587000,1.40,808.647,-17.947,1.299,255,47,68,,
T,2023-05-08 09:49:13,37.74654000,112.71585000,1.40,808.547,-17.947,1.291,265,47,68,,
T,2023-05-08 09:49:14,37.74654000,112.71584000,1.40,808.648,-17.948,1.307,271,46,68,,
T,2023-05-08 09:49:15,37.74654000,112.71582000,1.40,808.548,-17.948,1.338,272,46,68,,
T,2023-05-08 09:49:16,37.74654000,112.71580000,1.40,808.148,-17.948,1.371,264,46,68,,
T,2023-05-08 09:49:17,37.74654000,112.71578000,1.40,808.048,-17.948,1.369,280,47,68,,
T,2023-05-08 09:49:18,37.74654000,112.71577000,1.40,807.748,-17.948,1.357,270,47,68,,
T,2023-05-08 09:49:19,37.74654000,112.71575000,1.40,807.748,-17.948,1.336,270,47,68,,
T,2023-05-08 09:49:20,37.74654000,112.71574000,1.40,807.748,-17.948,1.350,269,47,68,,
T,2023-05-08 09:49:21,37.74654000,112.71572000,1.40,807.748,-17.948,1.341,267,49,68,,
T,2023-05-08 09:49:22,37.74654000,112.71571000,1.30,807.848,-17.948,1.361,280,49,68,,
T,2023-05-08 09:49:23,37.74654000,112.71569000,1.30,807.848,-17.948,1.363,266,49,68,,
T,2023-05-08 09:49:24,37.74654000,112.71568000,1.30,807.748,-17.948,1.336,274,48,68,,
T,2023-05-08 09:49:25,37.74654000,112.71566000,1.30,807.748,-17.948,1.350,266,48,68,,
T,2023-05-08 09:49:26,37.74654000,112.71564000,1.50,807.848,-17.948,1.361,269,47,68,,
T,2023-05-08 09:49:27,37.74654000,112.71562000,1.50,807.848,-17.948,1.392,268,47,68,,
T,2023-05-08 09:49:28,37.74654000,112.71560000,1.60,807.748,-17.948,1.424,274,48,68,,
T,2023-05-08 09:49:29,37.74654000,112.71559000,1.50,807.449,-17.949,1.417,283,47,68,,
T,2023-05-08 09:49:30,37.74654000,112.71557000,1.50,807.049,-17.949,1.401,282,47,68,,
T,2023-05-08 09:49:31,37.74654000,112.71556000,1.40,806.849,-17.949,1.401,283,47,68,,
T,2023-05-08 09:49:32,37.74655000,112.71554000,1.50,806.649,-17.949,1.399,268,47,68,,
T,2023-05-08 09:49:33,37.74655000,112.71553000,1.50,806.449,-17.949,1.420,272,47,68,,
T,2023-05-08 09:49:34,37.74655000,112.71551000,1.50,806.249,-17.949,1.443,296,42,68,,
T,2023-05-08 09:49:35,37.74655000,112.71550000,1.50,805.949,-17.949,1.441,281,41,68,,
T,2023-05-08 09:49:36,37.74655000,112.71548000,1.50,805.849,-17.949,1.427,275,46,68,,
T,2023-05-08 09:49:37,37.74655000,112.71547000,1.50,805.449,-17.949,1.408,313,46,68,,
T,2023-05-08 09:49:38,37.74656000,112.71546000,1.50,805.249,-17.949,1.402,325,48,68,,
T,2023-05-08 09:49:39,37.74658000,112.71545000,1.40,805.149,-17.949,1.403,344,47,68,,
T,2023-05-08 09:49:40,37.74659000,112.71545000,1.50,805.149,-17.949,1.428,350,46,68,,
T,2023-05-08 09:49:41,37.74660000,112.71545000,1.50,805.249,-17.949,1.446,355,46,68,,
T,2023-05-08 09:49:42,37.74661000,112.71545000,1.50,805.449,-17.949,1.437,358,45,68,,
T,2023-05-08 09:49:43,37.74663000,112.71544000,1.40,805.549,-17.949,1.446,349,47,68,,
T,2023-05-08 09:49:44,37.74664000,112.71544000,1.50,805.849,-17.949,1.440,350,47,68,,
T,2023-05-08 09:49:45,37.74665000,112.71543000,1.50,806.149,-17.949,1.447,350,48,68,,
T,2023-05-08 09:49:46,37.74667000,112.71542000,1.40,806.449,-17.949,1.450,338,46,68,,
T,2023-05-08 09:49:47,37.74668000,112.71542000,1.40,806.449,-17.949,1.452,327,47,68,,
T,2023-05-08 09:49:48,37.74669000,112.71541000,1.40,806.849,-17.949,1.454,336,47,68,,
T,2023-05-08 09:49:49,37.74670000,112.71541000,1.40,807.149,-17.949,1.465,353,46,68,,
T,2023-05-08 09:49:50,37.74672000,112.71541000,1.30,807.449,-17.949,1.442,359,47,68,,
T,2023-05-08 09:49:51,37.74673000,112.71541000,1.30,807.649,-17.949,1.427,355,46,68,,
T,2023-05-08 09:49:52,37.74674000,112.71540000,1.30,807.949,-17.949,1.415,358,45,69,,
T,2023-05-08 09:49:53,37.74676000,112.71540000,1.30,807.749,-17.949,1.383,342,43,69,,
T,2023-05-08 09:49:54,37.74677000,112.71540000,1.30,807.849,-17.949,1.379,330,44,69,,
T,2023-05-08 09:49:55,37.74678000,112.71539000,1.40,807.649,-17.949,1.364,313,45,69,,
T,2023-05-08 09:49:56,37.74678000,112.71538000,1.40,807.349,-17.949,1.353,278,45,69,,
T,2023-05-08 09:49:57,37.74678000,112.71537000,1.40,807.049,-17.949,1.288,281,46,69,,
T,2023-05-08 09:49:58,37.74679000,112.71537000,1.40,806.849,-17.949,1.219,280,46,69,,
T,2023-05-08 09:49:59,37.74680000,112.71536000,1.50,806.549,-17.949,1.216,322,45,69,,
T,2023-05-08 09:50:00,37.74681000,112.71535000,1.40,806.549,-17.949,1.248,332,45,69,,
T,2023-05-08 09:50:01,37.74682000,112.71534000,1.50,806.949,-17.949,1.270,334,46,69,,
T,2023-05-08 09:50:02,37.74683000,112.71533000,1.50,807.450,-17.950,1.277,317,45,69,,
T,2023-05-08 09:50:03,37.74683000,112.71531000,1.50,807.750,-17.950,1.282,304,46,69,,
T,2023-05-08 09:50:04,37.74684000,112.71529000,1.50,807.950,-17.950,1.282,281,47,69,,
T,2023-05-08 09:50:05,37.74684000,112.71527000,1.50,808.150,-17.950,1.289,270,46,69,,
T,2023-05-08 09:50:06,37.74684000,112.71526000,1.50,808.350,-17.950,1.293,263,47,69,,
T,2023-05-08 09:50:07,37.74684000,112.71525000,1.50,808.250,-17.950,1.356,270,47,69,,
T,2023-05-08 09:50:08,37.74685000,112.71524000,1.50,808.150,-17.950,1.403,272,47,69,,
T,2023-05-08 09:50:09,37.74685000,112.71522000,1.50,808.250,-17.950,1.409,283,47,69,,
T,2023-05-08 09:50:10,37.74685000,112.71521000,1.50,808.250,-17.950,1.342,286,48,69,,
T,2023-05-08 09:50:11,37.74685000,112.71520000,1.40,808.150,-17.950,1.296,252,47,69,,
T,2023-05-08 09:50:12,37.74684000,112.71519000,1.40,807.850,-17.950,1.284,233,48,69,,
T,2023-05-08 09:50:13,37.74684000,112.71518000,1.40,807.550,-17.950,1.254,260,49,69,,
T,2023-05-08 09:50:14,37.74684000,112.71517000,1.40,807.450,-17.950,1.168,260,48,69,,
T,2023-05-08 09:50:15,37.74683000,112.71517000,1.40,807.450,-17.950,1.102,256,48,69,,
T,2023-05-08 09:50:16,37.74683000,112.71515000,1.40,807.550,-17.950,1.055,243,48,69,,
T,2023-05-08 09:50:17,37.74682000,112.71514000,1.40,807.550,-17.950,1.043,239,47,69,,
T,2023-05-08 09:50:18,37.74682000,112.71513000,1.40,807.350,-17.950,1.043,247,49,69,,
T,2023-05-08 09:50:19,37.74682000,112.71512000,1.40,807.450,-17.950,1.005,206,48,69,,
T,2023-05-08 09:50:20,37.74681000,112.71511000,1.40,807.550,-17.950,0.949,239,48,69,,
T,2023-05-08 09:50:21,37.74681000,112.71511000,1.30,807.850,-17.950,0.872,241,48,69,,
T,2023-05-08 09:50:22,37.74681000,112.71511000,1.30,808.050,-17.950,0.765,339,48,69,,
T,2023-05-08 09:50:23,37.74682000,112.71511000,1.30,808.250,-17.950,0.680,17,48,69,,
T,2023-05-08 09:50:24,37.74682000,112.71510000,1.30,808.350,-17.950,0.657,262,50,69,,
T,2023-05-08 09:50:25,37.74681000,112.71510000,1.30,808.650,-17.950,0.609,29,49,69,,
T,2023-05-08 09:50:26,37.74681000,112.71510000,1.30,808.550,-17.950,0.530,19,48,69,,
T,2023-05-08 09:50:27,37.74682000,112.71510000,1.30,808.650,-17.950,0.473,306,48,69,,
T,2023-05-08 09:50:28,37.74682000,112.71510000,1.30,808.550,-17.950,0.000,,48,69,,
T,2023-05-08 09:50:29,37.74682000,112.71510000,1.30,808.350,-17.950,0.000,,48,69,,
T,2023-05-08 09:50:30,37.74683000,112.71511000,1.30,808.450,-17.950,0.398,5,48,69,,
T,2023-05-08 09:50:31,37.74684000,112.71511000,1.40,808.450,-17.950,0.467,331,48,69,,
T,2023-05-08 09:50:32,37.74684000,112.71510000,1.40,808.350,-17.950,0.485,58,47,69,,
T,2023-05-08 09:50:33,37.74684000,112.71510000,1.40,808.550,-17.950,0.486,1,49,69,,
T,2023-05-08 09:50:34,37.74685000,112.71509000,1.40,808.750,-17.950,0.510,340,49,68,,
T,2023-05-08 09:50:35,37.74686000,112.71508000,1.40,808.950,-17.950,0.515,307,50,68,,
T,2023-05-08 09:50:36,37.74686000,112.71508000,1.40,808.750,-17.950,0.554,267,47,68,,
T,2023-05-08 09:50:37,37.74686000,112.71507000,1.40,808.851,-17.951,0.547,248,47,68,,
T,2023-05-08 09:50:38,37.74686000,112.71506000,1.40,809.051,-17.951,0.564,255,48,68,,
T,2023-05-08 09:50:39,37.74685000,112.71506000,1.40,809.251,-17.951,0.526,192,48,68,,
T,2023-05-08 09:50:40,37.74685000,112.71506000,1.30,809.351,-17.951,0.435,204,47,68,,
T,2023-05-08 09:50:41,37.74685000,112.71506000,1.30,809.451,-17.951,0.000,,48,68,,
T,2023-05-08 09:50:42,37.74685000,112.71505000,1.20,809.651,-17.951,0.000,,48,68,,
T,2023-05-08 09:50:43,37.74686000,112.71505000,1.30,809.751,-17.951,0.421,331,49,68,,
T,2023-05-08 09:50:44,37.74686000,112.71504000,1.40,809.951,-17.951,0.408,9,49,68,,
T,2023-05-08 09:50:45,37.74687000,112.71504000,1.30,809.851,-17.951,0.000,,48,68,,
T,2023-05-08 09:50:46,37.74687000,112.71504000,1.30,809.951,-17.951,0.000,,49,68,,
T,2023-05-08 09:50:47,37.74687000,112.71504000,1.30,810.051,-17.951,0.000,,49,68,,
T,2023-05-08 09:50:48,37.74687000,112.71504000,1.20,810.051,-17.951,0.000,,49,68,,
T,2023-05-08 09:50:49,37.74687000,112.71504000,1.20,810.051,-17.951,0.000,,48,68,,
T,2023-05-08 09:50:50,37.74687000,112.71504000,1.20,810.051,-17.951,0.000,,47,68,,
