type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-08 10:14:51,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:52,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:53,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:54,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:55,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:56,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:57,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:58,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:59,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:15:00,37.74619000,112.71479000,1.10,810.652,-17.952,0.275,104,53,69,,
T,2023-05-08 10:15:01,37.74619000,112.71479000,1.10,810.652,-17.952,0.000,,53,69,,
T,2023-05-08 10:15:02,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,69,,
T,2023-05-08 10:15:03,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,51,69,,
T,2023-05-08 10:15:04,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,50,69,,
T,2023-05-08 10:15:05,37.74619000,112.71479000,1.20,810.752,-17.952,0.000,,47,69,,
T,2023-05-08 10:15:06,37.74619000,112.71479000,1.20,810.752,-17.952,0.000,,49,69,,
T,2023-05-08 10:15:07,37.74619000,112.71479000,1.20,810.752,-17.952,0.000,,50,69,,
T,2023-05-08 10:15:08,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,51,69,,
T,2023-05-08 10:15:09,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,51,69,,
T,2023-05-08 10:15:10,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,69,,
T,2023-05-08 10:15:11,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,51,69,,
T,2023-05-08 10:15:12,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,69,,
T,2023-05-08 10:15:13,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,51,69,,
T,2023-05-08 10:15:14,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:15,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:16,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:17,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:18,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:19,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:20,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:21,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:22,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:23,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:24,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:25,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:26,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:27,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:28,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:29,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:30,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:31,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:32,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:33,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,51,70,,
T,2023-05-08 10:15:34,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,50,70,,
T,2023-05-08 10:15:35,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,48,70,,
T,2023-05-08 10:15:36,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,51,70,,
T,2023-05-08 10:15:37,37.74619000,112.71479000,1.10,810.752,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:38,37.74619000,112.71475000,1.10,811.152,-17.952,0.212,276,52,70,,
T,2023-05-08 10:15:39,37.74619000,112.71475000,1.10,811.152,-17.952,0.271,263,53,70,,
T,2023-05-08 10:15:40,37.74619000,112.71474000,1.30,811.552,-17.952,0.317,278,54,70,,
T,2023-05-08 10:15:41,37.74619000,112.71474000,1.30,811.752,-17.952,0.000,,51,70,,
T,2023-05-08 10:15:42,37.74619000,112.71474000,1.30,811.952,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:43,37.74619000,112.71474000,1.30,811.852,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:44,37.74619000,112.71474000,1.30,811.852,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:45,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,51,70,,
T,2023-05-08 10:15:46,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,51,70,,
T,2023-05-08 10:15:47,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,51,70,,
T,2023-05-08 10:15:48,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:49,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:50,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:51,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:52,37.74619000,112.71474000,1.10,811.852,-17.952,0.000,,52,70,,
T,2023-05-08 10:15:53,37.74619000,112.71474000,1.10,811.852,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:54,37.74619000,112.71474000,1.10,811.852,-17.952,0.000,,53,69,,
T,2023-05-08 10:15:55,37.74619000,112.71474000,1.10,811.852,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:56,37.74619000,112.71474000,1.10,811.852,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:57,37.74619000,112.71474000,1.10,811.852,-17.952,0.000,,53,70,,
T,2023-05-08 10:15:58,37.74619000,112.71474000,1.10,811.852,-17.952,0.000,,51,70,,
T,2023-05-08 10:15:59,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,51,70,,
T,2023-05-08 10:16:00,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,51,70,,
T,2023-05-08 10:16:01,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,51,70,,
T,2023-05-08 10:16:02,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,51,70,,
T,2023-05-08 10:16:03,37.74619000,112.71474000,1.10,811.852,-17.952,0.000,,54,70,,
T,2023-05-08 10:16:04,37.74619000,112.71474000,1.10,811.852,-17.952,0.000,,53,70,,
T,2023-05-08 10:16:05,37.74619000,112.71474000,1.10,811.852,-17.952,0.000,,51,70,,
T,2023-05-08 10:16:06,37.74619000,112.71474000,1.10,811.852,-17.952,0.000,,50,70,,
T,2023-05-08 10:16:07,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,48,70,,
T,2023-05-08 10:16:08,37.74619000,112.71474000,1.20,811.852,-17.952,0.000,,51,70,,
T,2023-05-08 10:16:09,37.74619000,112.71476000,1.10,810.052,-17.952,0.283,88,54,70,,
T,2023-05-08 10:16:10,37.74619000,112.71477000,1.10,809.952,-17.952,0.332,98,53,70,,
