type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-08 10:06:30,37.74694000,112.71496000,1.30,809.351,-17.951,0.569,79,53,67,,
T,2023-05-08 10:06:31,37.74695000,112.71497000,1.30,809.551,-17.951,0.525,74,54,67,,
T,2023-05-08 10:06:32,37.74695000,112.71497000,1.30,809.851,-17.951,0.515,90,54,67,,
T,2023-05-08 10:06:33,37.74695000,112.71498000,1.30,810.051,-17.951,0.523,78,53,67,,
T,2023-05-08 10:06:34,37.74695000,112.71499000,1.40,810.051,-17.951,0.556,80,54,67,,
T,2023-05-08 10:06:35,37.74695000,112.71500000,1.40,810.351,-17.951,0.603,71,55,67,,
T,2023-05-08 10:06:36,37.74696000,112.71500000,1.40,810.551,-17.951,0.647,67,55,67,,
T,2023-05-08 10:06:37,37.74696000,112.71502000,1.40,810.751,-17.951,0.689,69,55,67,,
T,2023-05-08 10:06:38,37.74696000,112.71502000,1.40,810.851,-17.951,0.684,54,55,67,,
T,2023-05-08 10:06:39,37.74696000,112.71503000,1.30,810.651,-17.951,0.715,80,54,67,,
T,2023-05-08 10:06:40,37.74696000,112.71504000,1.30,810.151,-17.951,0.741,77,54,67,,
T,2023-05-08 10:06:41,37.74696000,112.71504000,1.30,809.951,-17.951,0.788,67,54,67,,
T,2023-05-08 10:06:42,37.74697000,112.71505000,1.30,809.651,-17.951,0.790,59,55,67,,
T,2023-05-08 10:06:43,37.74697000,112.71506000,1.30,809.551,-17.951,0.755,127,55,67,,
T,2023-05-08 10:06:44,37.74696000,112.71506000,1.30,809.451,-17.951,0.708,107,55,67,,
